product_url,product_title,brand,categories,condition,description,image_url,Style,Colorway,Retail Price,Release Date,Included Accessories,Featured,Source,Uploaded By,size,price,discount,discount_percent,UPC,search_keyword
https://stockx.com/nike-kobe-4-protro-gigi,Nike Kobe 4 Protro Mambacita Gigi,Nike,Home / sneakers / Nike / Kobe / 4 / Nike Kobe 4 Protro Mambacita Gigi,New,"Nike is honoring Kobe and Gigi Bryant, with the release of the Kobe 4 Protro Mambacita Gigi. The limited edition sneakers come with a specially designed box, white snakeskin textured box that features gold Mambacita branding on top. 
<br>
<br>
The Nike Kobe 4 Protro Mambacita Gigi is designed in a classic two-tone black and white colorway, with added checkerboard accents on the heel. Nike added some color with gold accents on the tongue, and heel of the sneaker, with the number 2, Gigi Bryant's jersey number. The sneakers come with three different lace options and feature specially branded checkerboarded Mambacita insoles. 
<br>
<br>
The Nike Kobe 4 Protro Mambacita Gigi released May 1, 2023, with a retail price of $180.",https://images.stockx.com/images/Nike-Kobe-4-Protro-Gigi-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1683627203,FJ9363-100,White/White/Black/Metallic Gold/Bright Emerald,180,2023-05-01,"Special Box, Special Paper, Dotted Extra Laces, White Extra Laces with ""GIGI"" lace tip",false,merchandising-international-personal,MM,US M 15,526,-68,-11.447799999999999,196605989861,kobe
https://stockx.com/nike-kobe-4-protro-gigi,Nike Kobe 4 Protro Mambacita Gigi,Nike,Home / sneakers / Nike / Kobe / 4 / Nike Kobe 4 Protro Mambacita Gigi,New,"Nike is honoring Kobe and Gigi Bryant, with the release of the Kobe 4 Protro Mambacita Gigi. The limited edition sneakers come with a specially designed box, white snakeskin textured box that features gold Mambacita branding on top. 
<br>
<br>
The Nike Kobe 4 Protro Mambacita Gigi is designed in a classic two-tone black and white colorway, with added checkerboard accents on the heel. Nike added some color with gold accents on the tongue, and heel of the sneaker, with the number 2, Gigi Bryant's jersey number. The sneakers come with three different lace options and feature specially branded checkerboarded Mambacita insoles. 
<br>
<br>
The Nike Kobe 4 Protro Mambacita Gigi released May 1, 2023, with a retail price of $180.",https://images.stockx.com/images/Nike-Kobe-4-Protro-Gigi-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1683627203,FJ9363-100,White/White/Black/Metallic Gold/Bright Emerald,180,2023-05-01,"Special Box, Special Paper, Dotted Extra Laces, White Extra Laces with ""GIGI"" lace tip",false,merchandising-international-personal,MM,US M 16,565,98,20.985,196605989878,kobe
https://stockx.com/nike-kobe-4-protro-gigi,Nike Kobe 4 Protro Mambacita Gigi,Nike,Home / sneakers / Nike / Kobe / 4 / Nike Kobe 4 Protro Mambacita Gigi,New,"Nike is honoring Kobe and Gigi Bryant, with the release of the Kobe 4 Protro Mambacita Gigi. The limited edition sneakers come with a specially designed box, white snakeskin textured box that features gold Mambacita branding on top. 
<br>
<br>
The Nike Kobe 4 Protro Mambacita Gigi is designed in a classic two-tone black and white colorway, with added checkerboard accents on the heel. Nike added some color with gold accents on the tongue, and heel of the sneaker, with the number 2, Gigi Bryant's jersey number. The sneakers come with three different lace options and feature specially branded checkerboarded Mambacita insoles. 
<br>
<br>
The Nike Kobe 4 Protro Mambacita Gigi released May 1, 2023, with a retail price of $180.",https://images.stockx.com/images/Nike-Kobe-4-Protro-Gigi-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1683627203,FJ9363-100,White/White/Black/Metallic Gold/Bright Emerald,180,2023-05-01,"Special Box, Special Paper, Dotted Extra Laces, White Extra Laces with ""GIGI"" lace tip",false,merchandising-international-personal,MM,US M 17,360,85,30.909100000000002,196605989885,kobe
https://stockx.com/nike-kobe-4-protro-gigi,Nike Kobe 4 Protro Mambacita Gigi,Nike,Home / sneakers / Nike / Kobe / 4 / Nike Kobe 4 Protro Mambacita Gigi,New,"Nike is honoring Kobe and Gigi Bryant, with the release of the Kobe 4 Protro Mambacita Gigi. The limited edition sneakers come with a specially designed box, white snakeskin textured box that features gold Mambacita branding on top. 
<br>
<br>
The Nike Kobe 4 Protro Mambacita Gigi is designed in a classic two-tone black and white colorway, with added checkerboard accents on the heel. Nike added some color with gold accents on the tongue, and heel of the sneaker, with the number 2, Gigi Bryant's jersey number. The sneakers come with three different lace options and feature specially branded checkerboarded Mambacita insoles. 
<br>
<br>
The Nike Kobe 4 Protro Mambacita Gigi released May 1, 2023, with a retail price of $180.",https://images.stockx.com/images/Nike-Kobe-4-Protro-Gigi-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1683627203,FJ9363-100,White/White/Black/Metallic Gold/Bright Emerald,180,2023-05-01,"Special Box, Special Paper, Dotted Extra Laces, White Extra Laces with ""GIGI"" lace tip",false,merchandising-international-personal,MM,US M 18,700,0,,196605989892,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 3.5,441,188,74.3083,193657861923,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 4,304,-6,-1.9355,193657861930,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 4.5,500,120,31.578899999999997,193657861947,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 5,550,249,82.7243,193657861954,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 5.5,650,71,12.2625,193657861961,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 6,451,-24,-5.0526,193657861978,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 6.5,560,5,0.9008999999999999,193657861985,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 7,425,-15,-3.4091000000000005,193657861992,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 7.5,435,24,5.7871,193657862005,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 8,415,-61,-12.8151,193657862012,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 8.5,480,-87,-15.489700000000001,193657862029,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 9,477,-8,-1.6495,193657862036,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 9.5,530,-61,-10.3648,193657862043,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 10,598,3,0.5042,193657862050,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 10.5,647,72,12.5217,193657862067,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 11,664,64,10.6667,193657862074,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 11.5,749,189,33.6165,193657862081,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 12,818,28,3.4522999999999997,193657862098,kobe
https://stockx.com/nike-kobe-5-protro-bruce-lee,Nike Kobe 5 Protro Bruce Lee,Nike,Home / sneakers / Nike / Kobe / 5 / Nike Kobe 5 Protro Bruce Lee,New,"Known as one of the most coveted Kobe colorways of all time, the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010, the year that Kobe won his final championship. This week, Nike is adding this iconic colorway to its Protro series, a Kobe line that meshes retro silhouettes with modified cushioning and construction.
<br>
<br>
The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films, Game of Death and Enter the Dragon. Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill), while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon. 
<br>
<br>
The  Kobe V Bruce Lee Protro released in November of 2020 for $180.",https://images.stockx.com/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660913739,CD4991-700,Del Sol/Metallic Silver-Comet Red-Black,180,2020-11-24,,false,,,US M 12.5,1123,175,18.4599,193657862104,kobe
